participant,statement_id,vote,updated_at
p24,24,1,2026-08-31T16:45:40.400Z
p25,1,1,2026-08-31T16:45:39.986Z
p25,2,1,2026-08-31T16:45:40.212Z
p25,3,1,2026-08-31T16:45:40.443Z
p25,4,1,2026-08-31T16:45:40.667Z
p25,5,1,2026-08-31T16:45:40.943Z
p25,6,-1,2026-08-31T16:45:41.143Z
p25,7,1,2026-08-31T16:45:41.375Z
p25,8,-1,2026-08-31T16:45:41.637Z
p25,9,0,2026-08-31T16:45:41.866Z
p25,10,1,2026-08-31T16:45:42.090Z
p25,11,1,2026-08-31T16:45:42.328Z
p25,12,-1,2026-08-31T16:45:42.585Z
p25,13,-1,2026-08-31T16:45:42.813Z
p25,14,1,2026-08-31T16:45:43.011Z
p25,15,1,2026-08-31T16:45:43.272Z
p25,16,-1,2026-08-31T16:45:43.494Z
p25,17,0,2026-08-31T16:45:43.723Z
p25,18,1,2026-08-31T16:45:43.971Z
p25,19,0,2026-08-31T16:45:44.142Z
p25,20,0,2026-08-31T16:45:44.402Z
p25,21,-1,2026-08-31T16:45:44.619Z
p25,22,1,2026-08-31T16:45:44.840Z
p25,23,0,2026-08-31T16:45:45.092Z
p25,24,1,2026-08-31T16:45:45.326Z
p26,1,1,2026-08-31T16:45:40.213Z
p26,2,0,2026-08-31T16:45:40.441Z
p26,3,0,2026-08-31T16:45:40.666Z
p26,4,1,2026-08-31T16:45:40.893Z
p26,5,0,2026-08-31T16:45:41.114Z
p26,6,-1,2026-08-31T16:45:41.362Z
p26,7,1,2026-08-31T16:45:41.606Z
p26,8,-1,2026-08-31T16:45:41.832Z
p26,9,1,2026-08-31T16:45:42.088Z
p26,10,1,2026-08-31T16:45:42.356Z
p26,11,1,2026-08-31T16:45:42.619Z
p26,12,-1,2026-08-31T16:45:42.781Z
p26,13,-1,2026-08-31T16:45:43.043Z
p26,14,-1,2026-08-31T16:45:43.272Z
p26,15,0,2026-08-31T16:45:43.496Z
p26,16,-1,2026-08-31T16:45:43.691Z
p26,17,0,2026-08-31T16:45:43.896Z
p26,18,1,2026-08-31T16:45:44.142Z
p26,19,-1,2026-08-31T16:45:44.370Z
p26,20,1,2026-08-31T16:45:44.595Z
p26,21,1,2026-08-31T16:45:44.872Z
p26,22,1,2026-08-31T16:45:45.097Z
p26,23,0,2026-08-31T16:45:45.358Z
p26,24,1,2026-08-31T16:45:45.616Z
p27,1,0,2026-08-31T16:45:40.259Z
p27,2,1,2026-08-31T16:45:40.515Z
p27,3,1,2026-08-31T16:45:40.694Z
p27,4,1,2026-08-31T16:45:40.911Z
p27,5,1,2026-08-31T16:45:41.175Z
p27,6,-1,2026-08-31T16:45:41.374Z
p27,7,1,2026-08-31T16:45:41.606Z
p27,8,-1,2026-08-31T16:45:41.832Z
p27,9,0,2026-08-31T16:45:42.056Z
p27,10,-1,2026-08-31T16:45:42.280Z
p27,11,1,2026-08-31T16:45:42.501Z
p27,12,-1,2026-08-31T16:45:42.775Z
p27,13,-1,2026-08-31T16:45:43.009Z
p27,14,1,2026-08-31T16:45:43.242Z
p27,15,0,2026-08-31T16:45:43.465Z
p27,16,1,2026-08-31T16:45:43.692Z
p27,17,1,2026-08-31T16:45:43.916Z
p27,18,1,2026-08-31T16:45:44.142Z
p27,19,1,2026-08-31T16:45:44.402Z
p27,20,1,2026-08-31T16:45:44.651Z
p27,21,-1,2026-08-31T16:45:44.840Z
p27,22,1,2026-08-31T16:45:45.093Z
p27,23,0,2026-08-31T16:45:45.327Z
p27,24,1,2026-08-31T16:45:45.606Z
p28,1,1,2026-08-31T16:45:40.355Z
p28,2,1,2026-08-31T16:45:40.553Z
p28,3,1,2026-08-31T16:45:40.782Z
p28,4,1,2026-08-31T16:45:41.005Z
p28,5,1,2026-08-31T16:45:41.224Z
p28,6,-1,2026-08-31T16:45:41.406Z
p28,7,1,2026-08-31T16:45:41.608Z
p28,8,-1,2026-08-31T16:45:41.832Z
p28,9,1,2026-08-31T16:45:42.057Z
p28,10,-1,2026-08-31T16:45:42.312Z
p28,11,1,2026-08-31T16:45:42.555Z
p28,12,0,2026-08-31T16:45:42.783Z
p28,13,-1,2026-08-31T16:45:43.013Z
p28,14,0,2026-08-31T16:45:43.241Z
p28,15,-1,2026-08-31T16:45:43.493Z
p28,16,0,2026-08-31T16:45:43.756Z
p28,17,1,2026-08-31T16:45:44.003Z
p28,18,1,2026-08-31T16:45:44.294Z
p28,19,1,2026-08-31T16:45:44.512Z
p28,20,1,2026-08-31T16:45:44.728Z
p28,21,1,2026-08-31T16:45:44.952Z
p28,22,1,2026-08-31T16:45:45.168Z
p28,23,0,2026-08-31T16:45:45.395Z
p28,24,-1,2026-08-31T16:45:45.616Z
p29,1,1,2026-08-31T16:45:40.369Z
p29,2,1,2026-08-31T16:45:40.585Z
p29,3,1,2026-08-31T16:45:40.802Z
p29,4,0,2026-08-31T16:45:41.034Z
p29,5,1,2026-08-31T16:45:41.261Z
p29,6,1,2026-08-31T16:45:41.490Z
p29,7,1,2026-08-31T16:45:41.724Z
p29,8,-1,2026-08-31T16:45:41.948Z
p29,9,1,2026-08-31T16:45:42.168Z
p29,10,1,2026-08-31T16:45:42.423Z
p29,11,1,2026-08-31T16:45:42.668Z
p29,12,-1,2026-08-31T16:45:42.895Z
p29,13,-1,2026-08-31T16:45:43.129Z
p29,14,0,2026-08-31T16:45:43.356Z
p29,15,1,2026-08-31T16:45:43.578Z
p29,16,1,2026-08-31T16:45:43.809Z
p29,17,-1,2026-08-31T16:45:44.032Z
p29,18,1,2026-08-31T16:45:44.262Z
p29,19,0,2026-08-31T16:45:44.485Z
p29,20,1,2026-08-31T16:45:44.713Z
p29,21,1,2026-08-31T16:45:44.984Z
p29,22,1,2026-08-31T16:45:45.211Z
p29,23,1,2026-08-31T16:45:45.440Z
p29,24,1,2026-08-31T16:45:45.615Z
p30,1,1,2026-08-31T16:45:40.401Z
p30,2,1,2026-08-31T16:45:40.665Z
p30,3,1,2026-08-31T16:45:40.922Z
p30,4,1,2026-08-31T16:45:41.144Z
p30,5,1,2026-08-31T16:45:41.373Z
p30,6,-1,2026-08-31T16:45:41.638Z
p30,7,1,2026-08-31T16:45:41.866Z
p30,8,-1,2026-08-31T16:45:42.090Z
p30,9,0,2026-08-31T16:45:42.329Z
p30,10,1,2026-08-31T16:45:42.554Z
p30,11,1,2026-08-31T16:45:42.809Z
p30,12,1,2026-08-31T16:45:43.012Z
p30,13,0,2026-08-31T16:45:43.241Z
p30,14,1,2026-08-31T16:45:43.465Z
p30,15,1,2026-08-31T16:45:43.692Z
p30,16,1,2026-08-31T16:45:43.917Z
p30,17,1,2026-08-31T16:45:44.142Z
p30,18,1,2026-08-31T16:45:44.371Z
p30,19,1,2026-08-31T16:45:44.594Z
p30,20,1,2026-08-31T16:45:44.841Z
p30,21,0,2026-08-31T16:45:45.060Z
p30,22,1,2026-08-31T16:45:45.282Z
p30,23,1,2026-08-31T16:45:45.505Z
p30,24,1,2026-08-31T16:45:45.733Z
p31,1,1,2026-08-31T16:45:40.666Z
p31,2,0,2026-08-31T16:45:40.893Z
p31,3,1,2026-08-31T16:45:41.146Z
p31,4,1,2026-08-31T16:45:41.375Z
p31,5,-1,2026-08-31T16:45:41.605Z
p31,6,-1,2026-08-31T16:45:41.863Z
p31,7,1,2026-08-31T16:45:42.089Z
p31,8,-1,2026-08-31T16:45:42.328Z
p31,9,-1,2026-08-31T16:45:42.554Z
p31,10,1,2026-08-31T16:45:42.782Z
p31,11,1,2026-08-31T16:45:43.012Z
p31,12,-1,2026-08-31T16:45:43.273Z
p31,13,-1,2026-08-31T16:45:43.494Z
p31,14,1,2026-08-31T16:45:43.691Z
p31,15,1,2026-08-31T16:45:43.944Z
p31,16,0,2026-08-31T16:45:44.142Z
p31,17,0,2026-08-31T16:45:44.371Z
p31,18,1,2026-08-31T16:45:44.593Z
p31,19,-1,2026-08-31T16:45:44.821Z
p31,20,1,2026-08-31T16:45:44.983Z
p31,21,1,2026-08-31T16:45:45.211Z
p31,22,1,2026-08-31T16:45:45.472Z
p31,23,0,2026-08-31T16:45:45.766Z
p31,24,1,2026-08-31T16:45:46.019Z
p32,1,0,2026-08-31T16:45:40.782Z
p32,2,1,2026-08-31T16:45:41.019Z
p32,3,1,2026-08-31T16:45:41.260Z
p32,4,-1,2026-08-31T16:45:41.491Z
p32,5,1,2026-08-31T16:45:41.752Z
p32,6,-1,2026-08-31T16:45:41.979Z
p32,7,1,2026-08-31T16:45:42.211Z
p32,8,-1,2026-08-31T16:45:42.442Z
p32,9,0,2026-08-31T16:45:42.668Z
p32,10,1,2026-08-31T16:45:42.896Z
p32,11,1,2026-08-31T16:45:43.160Z
p32,12,-1,2026-08-31T16:45:43.385Z
p32,13,-1,2026-08-31T16:45:43.643Z
p32,14,-1,2026-08-31T16:45:43.863Z
p32,15,1,2026-08-31T16:45:44.111Z
p32,16,1,2026-08-31T16:45:44.370Z
p32,17,1,2026-08-31T16:45:44.594Z
p32,18,1,2026-08-31T16:45:44.821Z
p32,19,0,2026-08-31T16:45:44.982Z
p32,20,1,2026-08-31T16:45:45.210Z
p32,21,0,2026-08-31T16:45:45.441Z
p32,22,1,2026-08-31T16:45:45.687Z
p32,23,1,2026-08-31T16:45:45.909Z
p32,24,1,2026-08-31T16:45:46.133Z
p33,1,1,2026-08-31T16:45:45.573Z
p33,2,1,2026-08-31T16:45:45.795Z
p33,3,1,2026-08-31T16:45:46.050Z
p33,4,1,2026-08-31T16:45:46.283Z
p33,5,1,2026-08-31T16:45:46.511Z
p33,6,-1,2026-08-31T16:45:46.736Z
p33,7,1,2026-08-31T16:45:46.984Z
p33,8,-1,2026-08-31T16:45:47.246Z
p33,9,1,2026-08-31T16:45:47.520Z
p33,10,1,2026-08-31T16:45:47.750Z
p33,11,1,2026-08-31T16:45:47.973Z
p33,12,-1,2026-08-31T16:45:48.226Z
p33,13,-1,2026-08-31T16:45:48.463Z
p33,14,1,2026-08-31T16:45:48.702Z
p33,15,0,2026-08-31T16:45:48.923Z
p33,16,-1,2026-08-31T16:45:49.147Z
p33,17,1,2026-08-31T16:45:49.401Z
p33,18,1,2026-08-31T16:45:49.627Z
p33,19,1,2026-08-31T16:45:49.878Z
p33,20,-1,2026-08-31T16:45:50.149Z
p33,21,-1,2026-08-31T16:45:50.318Z
p33,22,-1,2026-08-31T16:45:50.471Z
p33,23,1,2026-08-31T16:45:50.699Z
p33,24,-1,2026-08-31T16:45:50.923Z
p34,1,1,2026-08-31T16:45:45.842Z
p34,2,1,2026-08-31T16:45:46.062Z
p34,3,0,2026-08-31T16:45:46.284Z
p34,4,0,2026-08-31T16:45:46.513Z
p34,5,1,2026-08-31T16:45:46.735Z
p34,6,-1,2026-08-31T16:45:46.957Z
p34,7,1,2026-08-31T16:45:47.184Z
p34,8,0,2026-08-31T16:45:47.403Z
p34,9,1,2026-08-31T16:45:47.638Z
p34,10,1,2026-08-31T16:45:47.859Z
p34,11,1,2026-08-31T16:45:48.081Z
p34,12,-1,2026-08-31T16:45:48.229Z
p34,13,0,2026-08-31T16:45:48.463Z
p34,14,1,2026-08-31T16:45:48.733Z
p34,15,0,2026-08-31T16:45:48.968Z
p34,16,1,2026-08-31T16:45:49.189Z
p34,17,0,2026-08-31T16:45:49.436Z
p34,18,1,2026-08-31T16:45:49.735Z
p34,19,0,2026-08-31T16:45:50.035Z
p34,20,1,2026-08-31T16:45:50.293Z
p34,21,1,2026-08-31T16:45:50.506Z
p34,22,1,2026-08-31T16:45:50.700Z
p34,23,0,2026-08-31T16:45:50.955Z
p34,24,1,2026-08-31T16:45:51.176Z
p35,1,1,2026-08-31T16:45:45.842Z
p35,2,1,2026-08-31T16:45:46.064Z
p35,3,1,2026-08-31T16:45:46.314Z
p35,4,1,2026-08-31T16:45:46.512Z
p35,5,1,2026-08-31T16:45:46.735Z
p35,6,-1,2026-08-31T16:45:46.988Z
p35,7,1,2026-08-31T16:45:47.214Z
p35,8,-1,2026-08-31T16:45:47.404Z
p35,9,1,2026-08-31T16:45:47.637Z
p35,10,1,2026-08-31T16:45:47.860Z
p35,11,1,2026-08-31T16:45:48.082Z
p35,12,-1,2026-08-31T16:45:48.230Z
p35,13,-1,2026-08-31T16:45:48.495Z
p35,14,1,2026-08-31T16:45:48.750Z
p35,15,1,2026-08-31T16:45:48.999Z
p35,16,0,2026-08-31T16:45:49.256Z
p35,17,1,2026-08-31T16:45:49.481Z
p35,18,1,2026-08-31T16:45:49.706Z
p35,19,1,2026-08-31T16:45:49.864Z
p35,20,1,2026-08-31T16:45:50.091Z
p35,21,0,2026-08-31T16:45:50.317Z
p35,22,1,2026-08-31T16:45:50.472Z
p35,23,1,2026-08-31T16:45:50.700Z
p35,24,1,2026-08-31T16:45:50.924Z
p36,1,1,2026-08-31T16:45:45.873Z
p36,2,1,2026-08-31T16:45:46.062Z
p36,3,1,2026-08-31T16:45:46.282Z
p36,4,1,2026-08-31T16:45:46.512Z
p36,5,-1,2026-08-31T16:45:46.767Z
p36,6,0,2026-08-31T16:45:46.983Z
p36,7,1,2026-08-31T16:45:47.214Z
p36,8,0,2026-08-31T16:45:47.403Z
p36,9,0,2026-08-31T16:45:47.669Z
p36,10,1,2026-08-31T16:45:47.893Z
p36,11,1,2026-08-31T16:45:48.115Z
p36,12,-1,2026-08-31T16:45:48.349Z
p36,13,-1,2026-08-31T16:45:48.589Z
p36,14,-1,2026-08-31T16:45:48.815Z
p36,15,1,2026-08-31T16:45:49.038Z
p36,16,1,2026-08-31T16:45:49.257Z
p36,17,1,2026-08-31T16:45:49.483Z
p36,18,1,2026-08-31T16:45:49.706Z
p36,19,1,2026-08-31T16:45:49.896Z
p36,20,1,2026-08-31T16:45:50.148Z
p36,21,1,2026-08-31T16:45:50.319Z
p36,22,1,2026-08-31T16:45:50.476Z
p36,23,-1,2026-08-31T16:45:50.700Z
p36,24,1,2026-08-31T16:45:50.924Z
p37,1,1,2026-08-31T16:45:45.873Z
p37,2,1,2026-08-31T16:45:46.132Z
p37,3,1,2026-08-31T16:45:46.353Z
p37,4,1,2026-08-31T16:45:46.543Z
p37,5,1,2026-08-31T16:45:46.760Z
p37,6,-1,2026-08-31T16:45:46.984Z
p37,7,1,2026-08-31T16:45:47.245Z
p37,8,1,2026-08-31T16:45:47.520Z
p37,9,-1,2026-08-31T16:45:47.781Z
p37,10,0,2026-08-31T16:45:48.035Z
p37,11,1,2026-08-31T16:45:48.260Z
p37,12,-1,2026-08-31T16:45:48.464Z
p37,13,-1,2026-08-31T16:45:48.701Z
p37,14,1,2026-08-31T16:45:48.924Z
p37,15,1,2026-08-31T16:45:49.146Z
p37,16,1,2026-08-31T16:45:49.369Z
p37,17,1,2026-08-31T16:45:49.595Z
p37,18,1,2026-08-31T16:45:49.876Z
p37,19,1,2026-08-31T16:45:50.089Z
p37,20,0,2026-08-31T16:45:50.350Z
p37,21,-1,2026-08-31T16:45:50.592Z
p37,22,-1,2026-08-31T16:45:50.816Z
p37,23,1,2026-08-31T16:45:51.049Z
p37,24,-1,2026-08-31T16:45:51.270Z
p38,1,1,2026-08-31T16:45:45.953Z
p38,2,1,2026-08-31T16:45:46.175Z
p38,3,0,2026-08-31T16:45:46.399Z
p38,4,0,2026-08-31T16:45:46.628Z
p38,5,1,2026-08-31T16:45:46.849Z
p38,6,-1,2026-08-31T16:45:47.069Z
p38,7,1,2026-08-31T16:45:47.292Z
p38,8,-1,2026-08-31T16:45:47.519Z
p38,9,1,2026-08-31T16:45:47.749Z
p38,10,-1,2026-08-31T16:45:48.005Z
p38,11,1,2026-08-31T16:45:48.228Z
p38,12,0,2026-08-31T16:45:48.464Z
p38,13,-1,2026-08-31T16:45:48.701Z
p38,14,-1,2026-08-31T16:45:48.922Z
p38,15,-1,2026-08-31T16:45:49.178Z
p38,16,1,2026-08-31T16:45:49.437Z
p38,17,0,2026-08-31T16:45:49.704Z
p38,18,1,2026-08-31T16:45:49.863Z
p38,19,1,2026-08-31T16:45:50.091Z
p38,20,0,2026-08-31T16:45:50.318Z
p38,21,1,2026-08-31T16:45:50.469Z
p38,22,1,2026-08-31T16:45:50.732Z
p38,23,1,2026-08-31T16:45:50.923Z
p38,24,1,2026-08-31T16:45:51.069Z
p39,1,1,2026-08-31T16:45:46.244Z
p39,2,1,2026-08-31T16:45:46.494Z
p39,3,1,2026-08-31T16:45:46.760Z
p39,4,1,2026-08-31T16:45:46.984Z
p39,5,1,2026-08-31T16:45:47.213Z
p39,6,-1,2026-08-31T16:45:47.405Z
p39,7,1,2026-08-31T16:45:47.637Z
p39,8,1,2026-08-31T16:45:47.860Z
p39,9,1,2026-08-31T16:45:48.081Z
p39,10,0,2026-08-31T16:45:48.231Z
p39,11,1,2026-08-31T16:45:48.462Z
p39,12,-1,2026-08-31T16:45:48.642Z
p39,13,-1,2026-08-31T16:45:48.859Z
p39,14,0,2026-08-31T16:45:49.081Z
p39,15,1,2026-08-31T16:45:49.296Z
p39,16,1,2026-08-31T16:45:49.515Z
p39,17,1,2026-08-31T16:45:49.737Z
p39,18,1,2026-08-31T16:45:49.976Z
p39,19,-1,2026-08-31T16:45:50.205Z
p39,20,1,2026-08-31T16:45:50.469Z
p39,21,-1,2026-08-31T16:45:50.731Z
p39,22,1,2026-08-31T16:45:50.925Z
p39,23,-1,2026-08-31T16:45:51.188Z
p39,24,1,2026-08-31T16:45:51.438Z
p40,1,1,2026-08-31T16:45:46.385Z
p40,2,1,2026-08-31T16:45:46.651Z
p40,3,1,2026-08-31T16:45:46.875Z
p40,4,-1,2026-08-31T16:45:47.104Z
p40,5,1,2026-08-31T16:45:47.359Z
p40,6,0,2026-08-31T16:45:47.572Z
p40,7,1,2026-08-31T16:45:47.781Z
p40,8,-1,2026-08-31T16:45:48.004Z
p40,9,1,2026-08-31T16:45:48.229Z
p40,10,0,2026-08-31T16:45:48.495Z
p40,11,1,2026-08-31T16:45:48.750Z
p40,12,-1,2026-08-31T16:45:48.999Z
p40,13,-1,2026-08-31T16:45:49.256Z
p40,14,1,2026-08-31T16:45:49.482Z
p40,15,1,2026-08-31T16:45:49.708Z
p40,16,1,2026-08-31T16:45:49.859Z
p40,17,1,2026-08-31T16:45:50.121Z
p40,18,1,2026-08-31T16:45:50.319Z
p40,19,0,2026-08-31T16:45:50.481Z
p40,20,1,2026-08-31T16:45:50.731Z
p40,21,1,2026-08-31T16:45:50.924Z
p40,22,-1,2026-08-31T16:45:51.188Z
p40,23,1,2026-08-31T16:45:51.407Z
p40,24,1,2026-08-31T16:45:51.634Z
p41,1,0,2026-08-31T16:45:51.156Z
p41,2,1,2026-08-31T16:45:51.378Z
p41,3,0,2026-08-31T16:45:51.578Z
p41,4,0,2026-08-31T16:45:51.833Z
p41,5,1,2026-08-31T16:45:52.087Z
p41,6,-1,2026-08-31T16:45:52.265Z
p41,7,1,2026-08-31T16:45:52.512Z
p41,8,-1,2026-08-31T16:45:52.742Z
p41,9,1,2026-08-31T16:45:53.021Z
p41,10,1,2026-08-31T16:45:53.285Z
p41,11,1,2026-08-31T16:45:53.510Z
p41,12,-1,2026-08-31T16:45:53.726Z
p41,13,-1,2026-08-31T16:45:53.912Z
p41,14,-1,2026-08-31T16:45:54.171Z
p41,15,1,2026-08-31T16:45:54.434Z
p41,16,-1,2026-08-31T16:45:54.688Z
p41,17,-1,2026-08-31T16:45:54.919Z
p41,18,1,2026-08-31T16:45:55.173Z
p41,19,1,2026-08-31T16:45:55.452Z
p41,20,1,2026-08-31T16:45:55.672Z
p41,21,-1,2026-08-31T16:45:55.899Z
p41,22,1,2026-08-31T16:45:56.067Z
p41,23,1,2026-08-31T16:45:56.217Z
p41,24,1,2026-08-31T16:45:56.479Z
p42,1,1,2026-08-31T16:45:51.188Z
p42,2,1,2026-08-31T16:45:51.407Z
p42,3,1,2026-08-31T16:45:51.634Z
p42,4,1,2026-08-31T16:45:51.894Z
p42,5,1,2026-08-31T16:45:52.089Z
p42,6,-1,2026-08-31T16:45:52.247Z
p42,7,1,2026-08-31T16:45:52.400Z
p42,8,1,2026-08-31T16:45:52.635Z
p42,9,1,2026-08-31T16:45:52.867Z
p42,10,-1,2026-08-31T16:45:53.028Z
p42,11,1,2026-08-31T16:45:53.211Z
p42,12,-1,2026-08-31T16:45:53.427Z
p42,13,-1,2026-08-31T16:45:53.656Z
p42,14,0,2026-08-31T16:45:53.876Z
p42,15,1,2026-08-31T16:45:54.100Z
p42,16,0,2026-08-31T16:45:54.321Z
p42,17,1,2026-08-31T16:45:54.572Z
p42,18,1,2026-08-31T16:45:54.804Z
p42,19,-1,2026-08-31T16:45:55.030Z
p42,20,1,2026-08-31T16:45:55.184Z
p42,21,0,2026-08-31T16:45:55.448Z
p42,22,1,2026-08-31T16:45:55.671Z
p42,23,1,2026-08-31T16:45:55.899Z
p42,24,0,2026-08-31T16:45:56.067Z
p43,1,0,2026-08-31T16:45:51.188Z
p43,2,0,2026-08-31T16:45:51.407Z
p43,3,-1,2026-08-31T16:45:51.635Z
p43,4,-1,2026-08-31T16:45:51.862Z
p43,5,1,2026-08-31T16:45:52.119Z
p43,6,-1,2026-08-31T16:45:52.384Z
p43,7,1,2026-08-31T16:45:52.619Z
p43,8,1,2026-08-31T16:45:52.867Z
p43,9,1,2026-08-31T16:45:53.020Z
p43,10,-1,2026-08-31T16:45:53.175Z
p43,11,1,2026-08-31T16:45:53.396Z
p43,12,-1,2026-08-31T16:45:53.618Z
p43,13,-1,2026-08-31T16:45:53.874Z
p43,14,0,2026-08-31T16:45:54.170Z
p43,15,0,2026-08-31T16:45:54.466Z
p43,16,1,2026-08-31T16:45:54.690Z
p43,17,1,2026-08-31T16:45:54.920Z
p43,18,1,2026-08-31T16:45:55.173Z
p43,19,0,2026-08-31T16:45:55.419Z
p43,20,1,2026-08-31T16:45:55.644Z
p43,21,1,2026-08-31T16:45:55.897Z
p43,22,1,2026-08-31T16:45:56.083Z
p43,23,0,2026-08-31T16:45:56.267Z
p43,24,1,2026-08-31T16:45:56.454Z
p44,1,1,2026-08-31T16:45:51.298Z
p44,2,1,2026-08-31T16:45:51.522Z
p44,3,-1,2026-08-31T16:45:51.750Z
p44,4,1,2026-08-31T16:45:51.976Z
p44,5,1,2026-08-31T16:45:52.239Z
p44,6,-1,2026-08-31T16:45:52.503Z
p44,7,1,2026-08-31T16:45:52.729Z
p44,8,-1,2026-08-31T16:45:52.881Z
p44,9,1,2026-08-31T16:45:53.027Z
p44,10,1,2026-08-31T16:45:53.181Z
p44,11,1,2026-08-31T16:45:53.395Z
p44,12,0,2026-08-31T16:45:53.649Z
p44,13,-1,2026-08-31T16:45:53.877Z
p44,14,0,2026-08-31T16:45:54.131Z
p44,15,1,2026-08-31T16:45:54.390Z
p44,16,0,2026-08-31T16:45:54.578Z
p44,17,1,2026-08-31T16:45:54.803Z
p44,18,1,2026-08-31T16:45:55.029Z
p44,19,1,2026-08-31T16:45:55.174Z
p44,20,1,2026-08-31T16:45:55.452Z
p44,21,1,2026-08-31T16:45:55.671Z
p44,22,0,2026-08-31T16:45:55.898Z
p44,23,1,2026-08-31T16:45:56.099Z
p44,24,1,2026-08-31T16:45:56.333Z
p45,1,1,2026-08-31T16:45:51.406Z
p45,2,1,2026-08-31T16:45:51.634Z
p45,3,1,2026-08-31T16:45:51.894Z
p45,4,1,2026-08-31T16:45:52.088Z
p45,5,1,2026-08-31T16:45:52.242Z
p45,6,-1,2026-08-31T16:45:52.422Z
p45,7,1,2026-08-31T16:45:52.667Z
p45,8,-1,2026-08-31T16:45:52.877Z
p45,9,1,2026-08-31T16:45:53.060Z
p45,10,1,2026-08-31T16:45:53.320Z
p45,11,1,2026-08-31T16:45:53.541Z
p45,12,-1,2026-08-31T16:45:53.800Z
p45,13,-1,2026-08-31T16:45:54.025Z
p45,14,-1,2026-08-31T16:45:54.282Z
p45,15,1,2026-08-31T16:45:54.576Z
p45,16,-1,2026-08-31T16:45:54.803Z
p45,17,1,2026-08-31T16:45:55.061Z
p45,18,1,2026-08-31T16:45:55.307Z
p45,19,-1,2026-08-31T16:45:55.531Z
p45,20,-1,2026-08-31T16:45:55.788Z
p45,21,1,2026-08-31T16:45:56.070Z
p45,22,1,2026-08-31T16:45:56.335Z
p45,23,1,2026-08-31T16:45:56.598Z
p45,24,1,2026-08-31T16:45:56.830Z
p46,1,1,2026-08-31T16:45:51.517Z
p46,2,1,2026-08-31T16:45:51.750Z
p46,3,1,2026-08-31T16:45:51.976Z
p46,4,0,2026-08-31T16:45:52.238Z
p46,5,1,2026-08-31T16:45:52.497Z
p46,6,-1,2026-08-31T16:45:52.730Z
p46,7,1,2026-08-31T16:45:52.911Z
p46,8,0,2026-08-31T16:45:53.204Z
p46,9,0,2026-08-31T16:45:53.458Z
p46,10,1,2026-08-31T16:45:53.726Z
p46,11,1,2026-08-31T16:45:53.913Z
p46,12,-1,2026-08-31T16:45:54.138Z
p46,13,-1,2026-08-31T16:45:54.321Z
p46,14,-1,2026-08-31T16:45:54.545Z
p46,15,1,2026-08-31T16:45:54.770Z
p46,16,1,2026-08-31T16:45:55.024Z
p46,17,0,2026-08-31T16:45:55.308Z
p46,18,1,2026-08-31T16:45:55.530Z
p46,19,-1,2026-08-31T16:45:55.756Z
p46,20,1,2026-08-31T16:45:55.927Z
p46,21,1,2026-08-31T16:45:56.109Z
p46,22,1,2026-08-31T16:45:56.334Z
p46,23,1,2026-08-31T16:45:56.566Z
p46,24,1,2026-08-31T16:45:56.787Z
p47,1,1,2026-08-31T16:45:51.686Z
p47,2,1,2026-08-31T16:45:51.862Z
p47,3,1,2026-08-31T16:45:52.088Z
p47,4,-1,2026-08-31T16:45:52.240Z
p47,5,1,2026-08-31T16:45:52.391Z
p47,6,-1,2026-08-31T16:45:52.650Z
p47,7,1,2026-08-31T16:45:52.909Z
p47,8,-1,2026-08-31T16:45:53.172Z
p47,9,-1,2026-08-31T16:45:53.427Z
p47,10,-1,2026-08-31T16:45:53.656Z
p47,11,1,2026-08-31T16:45:53.908Z
p47,12,-1,2026-08-31T16:45:54.139Z
p47,13,-1,2026-08-31T16:45:54.322Z
p47,14,0,2026-08-31T16:45:54.545Z
p47,15,1,2026-08-31T16:45:54.803Z
p47,16,-1,2026-08-31T16:45:55.062Z
p47,17,-1,2026-08-31T16:45:55.307Z
p47,18,1,2026-08-31T16:45:55.562Z
p47,19,1,2026-08-31T16:45:55.819Z
p47,20,-1,2026-08-31T16:45:56.067Z
p47,21,1,2026-08-31T16:45:56.218Z
p47,22,0,2026-08-31T16:45:56.447Z
p47,23,1,2026-08-31T16:45:56.707Z
p47,24,0,2026-08-31T16:45:56.942Z
p48,1,1,2026-08-31T16:45:51.894Z
p48,2,1,2026-08-31T16:45:52.087Z
p48,3,1,2026-08-31T16:45:52.272Z
p48,4,-1,2026-08-31T16:45:52.529Z
p48,5,1,2026-08-31T16:45:52.764Z
p48,6,0,2026-08-31T16:45:53.022Z
p48,7,1,2026-08-31T16:45:53.284Z
p48,8,0,2026-08-31T16:45:53.541Z
p48,9,1,2026-08-31T16:45:53.769Z
p48,10,-1,2026-08-31T16:45:53.989Z
p48,11,1,2026-08-31T16:45:54.213Z
p48,12,0,2026-08-31T16:45:54.434Z
p48,13,-1,2026-08-31T16:45:54.657Z
p48,14,0,2026-08-31T16:45:54.879Z
p48,15,1,2026-08-31T16:45:55.032Z
p48,16,0,2026-08-31T16:45:55.180Z
p48,17,1,2026-08-31T16:45:55.420Z
p48,18,1,2026-08-31T16:45:55.674Z
p48,19,1,2026-08-31T16:45:55.955Z
p48,20,1,2026-08-31T16:45:56.217Z
p48,21,1,2026-08-31T16:45:56.448Z
p48,22,1,2026-08-31T16:45:56.712Z
p48,23,0,2026-08-31T16:45:56.974Z
